# biscuits competitive policy: best response vs 3 expected-optimal opponents
# state = (a6,a8,a10,a12) dice in hand; g = penalty points already banked this game.
# U = expected win-share (probability of having the lowest score) from (state,g) under this policy.
# OPTIMAL MOVE at (state,g) for a roll: keep the subset K maximizing U[K][g + banked_penalty(K)].
# only reachable g (0..87-maxRemaining) are listed.
a6,a8,a10,a12,g,U
0,0,1,0,23,2.675501293e-11
0,0,1,0,24,3.758489298e-12
0,0,1,0,25,4.825655659e-13
0,0,1,0,26,5.655368291e-14
0,0,1,0,27,6.043252153e-15
0,0,1,0,28,5.880610087e-16
0,0,1,0,29,5.200689611e-17
0,0,1,0,30,4.168090873e-18
0,0,1,0,31,3.015710326e-19
0,0,1,0,32,1.960567103e-20
0,0,1,0,33,1.139125393e-21
0,0,1,0,34,5.880407399e-23
0,0,1,0,35,2.680550272e-24
0,0,1,0,36,1.072311313e-25
0,0,1,0,37,3.741321046e-27
0,0,1,0,38,1.131727916e-28
0,0,1,0,39,2.951205505e-30
0,0,1,0,40,6.598967365e-32
0,0,1,0,41,1.258972694e-33
0,0,1,0,42,2.039999481e-35
0,0,1,0,43,2.795602333e-37
0,0,1,0,44,3.227227188e-39
0,0,1,0,45,3.126442295e-41
0,0,1,0,46,2.532416336e-43
0,0,1,0,47,1.708757688e-45
0,0,1,0,48,9.568641394e-48
0,0,1,0,49,4.429462913e-50
0,0,1,0,50,1.688175648e-52
0,0,1,0,51,5.274804432e-55
0,0,1,0,52,1.34522256e-57
0,0,1,0,53,2.787272699e-60
0,0,1,0,54,4.669633088e-63
0,0,1,0,55,6.294242212e-66
0,0,1,0,56,6.790659262e-69
0,0,1,0,57,5.832242157e-72
0,0,1,0,58,3.964952253e-75
0,0,1,0,59,2.120762148e-78
0,0,1,0,60,8.86717683e-82
0,0,1,0,61,2.877928037e-85
0,0,1,0,62,7.195528379e-89
0,0,1,0,63,1.374323432e-92
0,0,1,0,64,1.986623476e-96
0,0,1,0,65,2.150912916e-100
0,0,1,0,66,1.723942624e-104
0,0,1,0,67,1.009372315e-108
0,0,1,0,68,4.252466995e-113
0,0,1,0,69,1.266981167e-117
0,0,1,0,70,2.616899603e-122
0,0,1,0,71,3.661858442e-127
0,0,1,0,72,3.380204297e-132
0,0,1,0,73,1.995617628e-137
0,0,1,0,74,7.269012575e-143
0,0,1,0,75,1.566435828e-148
0,0,1,0,76,1.901363422e-154
0,0,1,0,77,1.22697994e-160
0,0,1,0,78,3.930168256e-167
0,0,1,1,0,0.3250500516
0,0,1,1,1,0.2505312352
0,0,1,1,2,0.1836505322
0,0,1,1,3,0.1268471054
0,0,1,1,4,0.08172227225
0,0,1,1,5,0.04876199036
0,0,1,1,6,0.02676331097
0,0,1,1,7,0.01342099494
0,0,1,1,8,0.006153228169
0,0,1,1,9,0.002587448689
0,0,1,1,10,0.001002856161
0,0,1,1,11,0.0003591760777
0,0,1,1,12,0.0001190942835
0,0,1,1,13,3.668819088e-05
0,0,1,1,14,1.054253682e-05
0,0,1,1,15,2.835349981e-06
0,0,1,1,16,7.152267537e-07
0,0,1,1,17,1.69310799e-07
0,0,1,1,18,3.756695397e-08
0,0,1,1,19,7.790184078e-09
0,0,1,1,20,1.503540603e-09
0,0,1,1,21,2.68842283e-10
0,0,1,1,22,4.433957882e-11
0,0,1,1,23,6.720512869e-12
0,0,1,1,24,9.335152507e-13
0,0,1,1,25,1.186238538e-13
0,0,1,1,26,1.378789977e-14
0,0,1,1,27,1.464350493e-15
0,0,1,1,28,1.417839424e-16
0,0,1,1,29,1.25031941e-17
0,0,1,1,30,9.994410554e-19
0,0,1,1,31,7.213765495e-20
0,0,1,1,32,4.679411595e-21
0,0,1,1,33,2.713304547e-22
0,0,1,1,34,1.398072252e-23
0,0,1,1,35,6.362341699e-25
0,0,1,1,36,2.541312659e-26
0,0,1,1,37,8.854761437e-28
0,0,1,1,38,2.675318966e-29
0,0,1,1,39,6.96911185e-31
0,0,1,1,40,1.556884722e-32
0,0,1,1,41,2.967920153e-34
0,0,1,1,42,4.805836787e-36
0,0,1,1,43,6.582028598e-38
0,0,1,1,44,7.594454467e-40
0,0,1,1,45,7.354152517e-42
0,0,1,1,46,5.954710409e-44
0,0,1,1,47,4.016738928e-46
0,0,1,1,48,2.248701532e-48
0,0,1,1,49,1.04073187e-50
0,0,1,1,50,3.965764296e-53
0,0,1,1,51,1.238939504e-55
0,0,1,1,52,3.159245658e-58
0,0,1,1,53,6.545210221e-61
0,0,1,1,54,1.096452181e-63
0,0,1,1,55,1.477814258e-66
0,0,1,1,56,1.59427556e-69
0,0,1,1,57,1.369199416e-72
0,0,1,1,58,9.307921205e-76
0,0,1,1,59,4.978442297e-79
0,0,1,1,60,2.081499417e-82
0,0,1,1,61,6.755576547e-86
0,0,1,1,62,1.689034423e-89
0,0,1,1,63,3.225963932e-93
0,0,1,1,64,4.663178238e-97
0,0,1,1,65,5.04877596e-101
0,0,1,1,66,4.046538127e-105
0,0,1,1,67,2.369247117e-109
0,1,0,0,0,0.6886597679
0,1,0,0,1,0.5769694294
0,1,0,0,2,0.4601746833
0,1,0,0,3,0.3455385387
0,1,0,0,4,0.2412315405
0,1,0,0,5,0.1547986862
0,1,0,0,6,0.09054278865
0,1,0,0,7,0.04806314462
0,1,0,0,8,0.0231481612
0,1,0,0,9,0.01014312299
0,1,0,0,10,0.004061303526
0,1,0,0,11,0.001492883217
0,1,0,0,12,0.0005061088326
0,1,0,0,13,0.0001589728367
0,1,0,0,14,4.647482036e-05
0,1,0,0,15,1.269486455e-05
0,1,0,0,16,3.24880217e-06
0,1,0,0,17,7.79705632e-07
0,1,0,0,18,1.753417561e-07
0,1,0,0,19,3.684793523e-08
0,1,0,0,20,7.206496631e-09
0,1,0,0,21,1.305416999e-09
0,1,0,0,22,2.180233279e-10
0,1,0,0,23,3.344376578e-11
0,1,0,0,24,4.698111598e-12
0,1,0,0,25,6.032069559e-13
0,1,0,0,26,7.069210356e-14
0,1,0,0,27,7.554065187e-15
0,1,0,0,28,7.350762607e-16
0,1,0,0,29,6.500862014e-17
0,1,0,0,30,5.210113591e-18
0,1,0,0,31,3.769637907e-19
0,1,0,0,32,2.450708878e-20
0,1,0,0,33,1.423906741e-21
0,1,0,0,34,7.350509249e-23
0,1,0,0,35,3.35068784e-24
0,1,0,0,36,1.340389141e-25
0,1,0,0,37,4.676651307e-27
0,1,0,0,38,1.414659895e-28
0,1,0,0,39,3.689006881e-30
0,1,0,0,40,8.248709206e-32
0,1,0,0,41,1.573715868e-33
0,1,0,0,42,2.549999351e-35
0,1,0,0,43,3.494502917e-37
0,1,0,0,44,4.034033985e-39
0,1,0,0,45,3.908052868e-41
0,1,0,0,46,3.16552042e-43
0,1,0,0,47,2.13594711e-45
0,1,0,0,48,1.196080174e-47
0,1,0,0,49,5.536828642e-50
0,1,0,0,50,2.110219561e-52
0,1,0,0,51,6.59350554e-55
0,1,0,0,52,1.6815282e-57
0,1,0,0,53,3.484090874e-60
0,1,0,0,54,5.83704136e-63
0,1,0,0,55,7.867802765e-66
0,1,0,0,56,8.488324077e-69
0,1,0,0,57,7.290302696e-72
0,1,0,0,58,4.956190316e-75
0,1,0,0,59,2.650952685e-78
0,1,0,0,60,1.108397104e-81
0,1,0,0,61,3.597410046e-85
0,1,0,0,62,8.994410474e-89
0,1,0,0,63,1.71790429e-92
0,1,0,0,64,2.483279345e-96
0,1,0,0,65,2.688641145e-100
0,1,0,0,66,2.15492828e-104
0,1,0,0,67,1.261715393e-108
0,1,0,0,68,5.315583744e-113
0,1,0,0,69,1.583726458e-117
0,1,0,0,70,3.271124503e-122
0,1,0,0,71,4.577323053e-127
0,1,0,0,72,4.225255371e-132
0,1,0,0,73,2.494522035e-137
0,1,0,0,74,9.086265719e-143
0,1,0,0,75,1.958044785e-148
0,1,0,0,76,2.376704277e-154
0,1,0,0,77,1.533724925e-160
0,1,0,0,78,4.91271032e-167
0,1,0,0,79,7.190313357e-174
0,1,0,0,80,4.343252279e-181
0,1,0,1,0,0.3792400637
0,1,0,1,1,0.2952881837
0,1,0,1,2,0.2182068069
0,1,0,1,3,0.1516317266
0,1,0,1,4,0.09831606016
0,1,0,1,5,0.05880219137
0,1,0,1,6,0.03234334716
0,1,0,1,7,0.01626874535
0,1,0,1,8,0.007498402417
0,1,0,1,9,0.003163630554
0,1,0,1,10,0.001226732355
0,1,0,1,11,0.0004395316971
0,1,0,1,12,0.000145784902
0,1,0,1,13,4.492196139e-05
0,1,0,1,14,1.291124103e-05
0,1,0,1,15,3.473005341e-06
0,1,0,1,16,8.762096946e-07
0,1,0,1,17,2.074468558e-07
0,1,0,1,18,4.603414204e-08
0,1,0,1,19,9.547031022e-09
0,1,0,1,20,1.842795483e-09
0,1,0,1,21,3.29530598e-10
0,1,0,1,22,5.435980047e-11
0,1,0,1,23,8.250382802e-12
0,1,0,1,24,1.150040924e-12
0,1,0,1,25,1.466044116e-13
0,1,0,1,26,1.706834506e-14
0,1,0,1,27,1.812862223e-15
0,1,0,1,28,1.755387996e-16
0,1,0,1,29,1.548096707e-17
0,1,0,1,30,1.237549913e-18
0,1,0,1,31,8.93292493e-20
0,1,0,1,32,5.794913206e-21
0,1,0,1,33,3.36028621e-22
0,1,0,1,34,1.7315198e-23
0,1,0,1,35,7.880124632e-25
0,1,0,1,36,3.147680427e-26
0,1,0,1,37,1.096791535e-27
0,1,0,1,38,3.313872709e-29
0,1,0,1,39,8.632749827e-31
0,1,0,1,40,1.928582388e-32
0,1,0,1,41,3.676568379e-34
0,1,0,1,42,5.95342592e-36
0,1,0,1,43,8.153876697e-38
0,1,0,1,44,9.408198207e-40
0,1,0,1,45,9.110604419e-42
0,1,0,1,46,7.376989661e-44
0,1,0,1,47,4.976173258e-46
0,1,0,1,48,2.785842343e-48
0,1,0,1,49,1.289335539e-50
0,1,0,1,50,4.913104395e-53
0,1,0,1,51,1.534902733e-55
0,1,0,1,52,3.913952406e-58
0,1,0,1,53,8.108805616e-61
0,1,0,1,54,1.358388297e-63
0,1,0,1,55,1.830858852e-66
0,1,0,1,56,1.975145232e-69
0,1,0,1,57,1.696300803e-72
0,1,0,1,58,1.153159227e-75
0,1,0,1,59,6.167801584e-79
0,1,0,1,60,2.578775166e-82
0,1,0,1,61,8.369505896e-86
0,1,0,1,62,2.092551094e-89
0,1,0,1,63,3.996660068e-93
0,1,0,1,64,5.777232208e-97
0,1,0,1,65,6.254952102e-101
0,1,0,1,66,5.013275691e-105
0,1,0,1,67,2.935272051e-109
0,1,0,1,68,1.236620845e-113
0,1,0,1,69,3.684382945e-118
0,1,1,0,0,0.4322997567
0,1,1,0,1,0.3388786617
0,1,1,0,2,0.2517315367
0,1,1,0,3,0.1758278176
0,1,1,0,4,0.1144446766
0,1,1,0,5,0.0687803084
0,1,1,0,6,0.03787822846
0,1,1,0,7,0.01906851908
0,1,1,0,8,0.008797570757
0,1,1,0,9,0.0037211658
0,1,1,0,10,0.001448542004
0,1,1,0,11,0.0005195200439
0,1,1,0,12,0.0001723704798
0,1,1,0,13,5.312760987e-05
0,1,1,0,14,1.527288247e-05
0,1,1,0,15,4.108995928e-06
0,1,1,0,16,1.03682479e-06
0,1,1,0,17,2.455069382e-07
0,1,1,0,18,5.448672173e-08
0,1,1,0,19,1.130127485e-08
0,1,1,0,20,2.181622347e-09
0,1,1,0,21,3.901542117e-10
0,1,1,0,22,6.436535087e-11
0,1,1,0,23,9.769761325e-12
0,1,1,0,24,1.361967384e-12
0,1,1,0,25,1.736356943e-13
0,1,1,0,26,2.024205939e-14
0,1,1,0,27,2.155974903e-15
0,1,1,0,28,2.09175954e-16
0,1,1,0,29,1.84493849e-17
0,1,1,0,30,1.474987151e-18
0,1,1,0,31,1.06477497e-19
0,1,1,0,32,6.907913315e-21
0,1,1,0,33,4.005984628e-22
0,1,1,0,34,2.064385756e-23
0,1,1,0,35,9.395593218e-25
0,1,1,0,36,3.753244547e-26
0,1,1,0,37,1.307864862e-27
0,1,1,0,38,3.951797603e-29
0,1,1,0,39,1.029498636e-30
0,1,1,0,40,2.300013458e-32
0,1,1,0,41,4.384785712e-34
0,1,1,0,42,7.100425848e-36
0,1,1,0,43,9.72504589e-38
0,1,1,0,44,1.122128529e-39
0,1,1,0,45,1.086652516e-41
0,1,1,0,46,8.79891092e-44
0,1,1,0,47,5.935407316e-46
0,1,1,0,48,3.322890522e-48
0,1,1,0,49,1.537903927e-50
0,1,1,0,50,5.860334322e-53
0,1,1,0,51,1.830837878e-55
0,1,1,0,52,4.668600989e-58
0,1,1,0,53,9.672303596e-61
0,1,1,0,54,1.620311286e-63
0,1,1,0,55,2.183889287e-66
0,1,1,0,56,2.356002746e-69
0,1,1,0,57,2.023393926e-72
0,1,1,0,58,1.375521913e-75
0,1,1,0,59,7.357142391e-79
0,1,1,0,60,3.076044919e-82
0,1,1,0,61,9.983420251e-86
0,1,1,0,62,2.496064901e-89
0,1,1,0,63,4.767352064e-93
0,1,1,0,64,6.891281698e-97
0,1,1,0,65,7.461124653e-101
0,1,1,0,66,5.980011152e-105
0,1,1,0,67,3.501296099e-109
0,1,1,0,68,1.47508518e-113
0,1,1,0,69,4.394863003e-118
0,1,1,0,70,9.077401394e-123
0,1,1,0,71,1.270209999e-127
0,1,1,1,0,0.2641884281
0,1,1,1,1,0.1954531157
0,1,1,1,2,0.1370251933
0,1,1,1,3,0.09038475034
0,1,1,1,4,0.05567515834
0,1,1,1,5,0.03178242231
0,1,1,1,6,0.01672900323
0,1,1,1,7,0.0080979611
0,1,1,1,8,0.003606473831
0,1,1,1,9,0.001478878078
0,1,1,1,10,0.0005601920331
0,1,1,1,11,0.0001967234562
0,1,1,1,12,6.413471139e-05
0,1,1,1,13,1.946732304e-05
0,1,1,1,14,5.525899736e-06
0,1,1,1,15,1.470858842e-06
0,1,1,1,16,3.675225059e-07
0,1,1,1,17,8.623697895e-08
0,1,1,1,18,1.897610439e-08
0,1,1,1,19,3.904238156e-09
0,1,1,1,20,7.478867791e-10
0,1,1,1,21,1.327969836e-10
0,1,1,1,22,2.176040513e-11
0,1,1,1,23,3.280857606e-12
0,1,1,1,24,4.54184677e-13
0,1,1,1,25,5.753673453e-14
0,1,1,1,26,6.666230405e-15
0,1,1,1,27,7.05628015e-16
0,1,1,1,28,6.810256878e-17
0,1,1,1,29,5.984497184e-18
0,1,1,1,30,4.768020414e-19
0,1,1,1,31,3.430918883e-20
0,1,1,1,32,2.219191566e-21
0,1,1,1,33,1.283343751e-22
0,1,1,1,34,6.596311337e-24
0,1,1,1,35,2.995040378e-25
0,1,1,1,36,1.193838199e-26
0,1,1,1,37,4.151956654e-28
0,1,1,1,38,1.252348132e-29
0,1,1,1,39,3.257483487e-31
0,1,1,1,40,7.267646165e-33
0,1,1,1,41,1.383865384e-34
0,1,1,1,42,2.238621253e-36
0,1,1,1,43,3.063377592e-38
0,1,1,1,44,3.531987846e-40
0,1,1,1,45,3.418090174e-42
0,1,1,1,46,2.766179372e-44
0,1,1,1,47,1.865079275e-46
0,1,1,1,48,1.043734163e-48
0,1,1,1,49,4.829003123e-51
0,1,1,1,50,1.839621696e-53
0,1,1,1,51,5.745845173e-56
0,1,1,1,52,1.464892616e-58
0,1,1,1,53,3.034439561e-61
0,1,1,1,54,5.082634503e-64
0,1,1,1,55,6.849727175e-67
0,1,1,1,56,7.388893293e-70
0,1,1,1,57,6.345301603e-73
0,1,1,1,58,4.313339249e-76
0,1,1,1,59,2.30693069e-79
0,1,1,1,60,9.644982839e-83
1,0,0,0,0,0.8282958856
1,0,0,0,1,0.7187166568
1,0,0,0,2,0.5881130029
1,0,0,0,3,0.449183408
1,0,0,0,4,0.3169015702
1,0,0,0,5,0.2046196538
1,0,0,0,6,0.1201108635
1,0,0,0,7,0.06388915384
1,0,0,0,8,0.03080657996
1,0,0,0,9,0.01350827706
1,0,0,0,10,0.005410973415
1,0,0,0,11,0.001989520478
1,0,0,0,12,0.0006745875963
1,0,0,0,13,0.0002119163923
1,0,0,0,14,6.195710919e-05
1,0,0,0,15,1.69247901e-05
1,0,0,0,16,4.331451793e-06
1,0,0,0,17,1.039563722e-06
1,0,0,0,18,2.337828382e-07
1,0,0,0,19,4.912978611e-08
1,0,0,0,20,9.608568899e-09
1,0,0,0,21,1.740546014e-09
1,0,0,0,22,2.906967974e-10
1,0,0,0,23,4.459160153e-11
1,0,0,0,24,6.264141883e-12
1,0,0,0,25,8.042754405e-13
1,0,0,0,26,9.42561055e-14
1,0,0,0,27,1.007208502e-14
1,0,0,0,28,9.801015832e-16
1,0,0,0,29,8.667815572e-17
1,0,0,0,30,6.946817942e-18
1,0,0,0,31,5.026183814e-19
1,0,0,0,32,3.267611819e-20
1,0,0,0,33,1.898542317e-21
1,0,0,0,34,9.800678988e-23
1,0,0,0,35,4.467583785e-24
1,0,0,0,36,1.787185521e-25
1,0,0,0,37,6.235535076e-27
1,0,0,0,38,1.886213193e-28
1,0,0,0,39,4.918675841e-30
1,0,0,0,40,1.099827894e-31
1,0,0,0,41,2.098287823e-33
1,0,0,0,42,3.399999135e-35
1,0,0,0,43,4.659337222e-37
1,0,0,0,44,5.37871198e-39
1,0,0,0,45,5.210737158e-41
1,0,0,0,46,4.220693893e-43
1,0,0,0,47,2.84792948e-45
1,0,0,0,48,1.594773566e-47
1,0,0,0,49,7.382438189e-50
1,0,0,0,50,2.813626081e-52
1,0,0,0,51,8.791340719e-55
1,0,0,0,52,2.242037599e-57
1,0,0,0,53,4.645454498e-60
1,0,0,0,54,7.782721814e-63
1,0,0,0,55,1.049040369e-65
1,0,0,0,56,1.131776544e-68
1,0,0,0,57,9.720403595e-72
1,0,0,0,58,6.608253755e-75
1,0,0,0,59,3.53460358e-78
1,0,0,0,60,1.477862805e-81
1,0,0,0,61,4.796546729e-85
1,0,0,0,62,1.19925473e-88
1,0,0,0,63,2.290539053e-92
1,0,0,0,64,3.311039127e-96
1,0,0,0,65,3.58485486e-100
1,0,0,0,66,2.873237707e-104
1,0,0,0,67,1.682287191e-108
1,0,0,0,68,7.087444992e-113
1,0,0,0,69,2.111635278e-117
1,0,0,0,70,4.361499338e-122
1,0,0,0,71,6.103097404e-127
1,0,0,0,72,5.633673828e-132
1,0,0,0,73,3.32602938e-137
1,0,0,0,74,1.211502096e-142
1,0,0,0,75,2.61072638e-148
1,0,0,0,76,3.168939036e-154
1,0,0,0,77,2.044966566e-160
1,0,0,0,78,6.550280426e-167
1,0,0,0,79,9.587084476e-174
1,0,0,0,80,5.791003039e-181
1,0,0,0,81,1.269916472e-188
1,0,0,0,82,8.57285857e-197
1,0,0,1,0,0.4496073237
1,0,0,1,1,0.3560531182
1,0,0,1,2,0.2669921202
1,0,0,1,3,0.1877944804
1,0,0,1,4,0.1226591764
1,0,0,1,5,0.07398448908
1,0,0,1,6,0.04108561498
1,0,0,1,7,0.02080506503
1,0,0,1,8,0.009609776336
1,0,0,1,9,0.004059497681
1,0,0,1,10,0.001575589067
1,0,0,1,11,0.0005649680905
1,0,0,1,12,0.0001875063051
1,0,0,1,13,5.780613598e-05
1,0,0,1,14,1.662087982e-05
1,0,0,1,15,4.472322724e-06
1,0,0,1,16,1.128643145e-06
1,0,0,1,17,2.6727674e-07
1,0,0,1,18,5.935037875e-08
1,0,0,1,19,1.23448351e-08
1,0,0,1,20,2.391947246e-09
1,0,0,1,21,4.293881712e-10
1,0,0,1,22,7.109618e-11
1,0,0,1,23,1.081719207e-11
1,0,0,1,24,1.508069244e-12
1,0,0,1,25,1.922711005e-13
1,0,0,1,26,2.238772397e-14
1,0,0,1,27,2.378091886e-15
1,0,0,1,28,2.302936592e-16
1,0,0,1,29,2.031234327e-17
1,0,0,1,30,1.623952296e-18
1,0,0,1,31,1.172327331e-19
1,0,0,1,32,7.605770282e-21
1,0,0,1,33,4.410727221e-22
1,0,0,1,34,2.27298081e-23
1,0,0,1,35,1.034504952e-24
1,0,0,1,36,4.132550799e-26
1,0,0,1,37,1.440047282e-27
1,0,0,1,38,4.351216947e-29
1,0,0,1,39,1.133557758e-30
1,0,0,1,40,2.532502039e-32
1,0,0,1,41,4.828020476e-34
1,0,0,1,42,7.818189975e-36
1,0,0,1,43,1.070814882e-37
1,0,0,1,44,1.235566455e-39
1,0,0,1,45,1.196505872e-41
1,0,0,1,46,9.688434327e-44
1,0,0,1,47,6.535452341e-46
1,0,0,1,48,3.658824078e-48
1,0,0,1,49,1.693382278e-50
1,0,0,1,50,6.452803694e-53
1,0,0,1,51,2.015933316e-55
