# biscuits competitive policy: symmetric Nash equilibrium policy for 3 players
# state = (a6,a8,a10,a12) dice in hand; g = penalty points already banked this game.
# U = expected win-share (probability of having the lowest score) from (state,g) under this policy.
# OPTIMAL MOVE at (state,g) for a roll: keep the subset K maximizing U[K][g + banked_penalty(K)].
# only reachable g (0..87-maxRemaining) are listed.
a6,a8,a10,a12,g,U
0,0,0,0,62,9.569609e-57
0,0,0,0,63,3.310668409e-59
0,0,0,0,64,9.490378759e-62
0,0,0,0,65,2.23958894e-64
0,0,0,0,66,4.318481388e-67
0,0,0,0,67,6.745790606e-70
0,0,0,0,68,8.451890029e-73
0,0,0,0,69,8.396929279e-76
0,0,0,0,70,6.528557208e-79
0,0,0,0,71,3.912491246e-82
0,0,0,0,72,1.775767608e-85
0,0,0,0,73,5.980234739e-89
0,0,0,0,74,1.45905779e-92
0,0,0,0,75,2.507990012e-96
0,0,0,0,76,2.939518643e-100
0,0,0,0,77,2.260468918e-104
0,0,0,0,78,1.089466019e-108
0,0,0,0,79,3.114227173e-113
0,0,0,0,80,4.932961806e-118
0,0,0,0,81,3.974374543e-123
0,0,0,0,82,1.458156376e-128
0,0,0,0,83,2.110972042e-134
0,0,0,0,84,1.010302742e-140
0,0,0,0,85,1.302245734e-147
0,0,0,0,86,3.45948503e-155
0,0,0,0,87,1.080278953e-163
0,0,0,1,0,0.540425668
0,0,0,1,1,0.45954123
0,0,0,1,2,0.3784353734
0,0,0,1,3,0.2995308273
0,0,0,1,4,0.2263578724
0,0,0,1,5,0.1626312433
0,0,0,1,6,0.1109977841
0,0,0,1,7,0.07224466599
0,0,0,1,8,0.0451085748
0,0,0,1,9,0.02725443432
0,0,0,1,10,0.01592974461
0,0,0,1,11,0.008899799531
0,0,0,1,12,0.004748174599
0,0,0,1,13,0.002428465903
0,0,0,1,14,0.001200952046
0,0,0,1,15,0.0005746510297
0,0,0,1,16,0.0002655198516
0,0,0,1,17,0.0001181422096
0,0,0,1,18,5.048891989e-05
0,0,0,1,19,2.06917824e-05
0,0,0,1,20,8.094070175e-06
0,0,0,1,21,3.002293765e-06
0,0,0,1,22,1.051860906e-06
0,0,0,1,23,3.464260066e-07
0,0,0,1,24,1.061702131e-07
0,0,0,1,25,3.01614705e-08
0,0,0,1,26,8.044606342e-09
0,0,0,1,27,2.018620106e-09
0,0,0,1,28,4.754604988e-10
0,0,0,1,29,1.047134121e-10
0,0,0,1,30,2.142223671e-11
0,0,0,1,31,4.049402756e-12
0,0,0,1,32,7.068607384e-13
0,0,0,1,33,1.135393737e-13
0,0,0,1,34,1.67158272e-14
0,0,0,1,35,2.247940448e-15
0,0,0,1,36,2.753469825e-16
0,0,0,1,37,3.063181138e-17
0,0,0,1,38,3.087597975e-18
0,0,0,1,39,2.814943913e-19
0,0,0,1,40,2.316398655e-20
0,0,0,1,41,1.716872788e-21
0,0,0,1,42,1.14402357e-22
0,0,0,1,43,6.840079592e-24
0,0,0,1,44,3.661737859e-25
0,0,0,1,45,1.750597604e-26
0,0,0,1,46,7.455063822e-28
0,0,0,1,47,2.819039725e-29
0,0,0,1,48,9.432466438e-31
0,0,0,1,49,2.782869044e-32
0,0,0,1,50,7.214581694e-34
0,0,0,1,51,1.638221966e-35
0,0,0,1,52,3.248314119e-37
0,0,0,1,53,5.607712246e-39
0,0,0,1,54,8.402713782e-41
0,0,0,1,55,1.089101706e-42
0,0,0,1,56,1.216261398e-44
0,0,0,1,57,1.16517839e-46
0,0,0,1,58,9.531179292e-49
0,0,0,1,59,6.62589277e-51
0,0,0,1,60,3.896343214e-53
0,0,0,1,61,1.929086193e-55
0,0,0,1,62,8.002342344e-58
0,0,0,1,63,2.766817689e-60
0,0,0,1,64,7.927348251e-63
0,0,0,1,65,1.86992848e-65
0,0,0,1,66,3.604363033e-68
0,0,0,1,67,5.628542416e-71
0,0,0,1,68,7.050244576e-74
0,0,0,1,69,7.002884792e-77
0,0,0,1,70,5.44372623e-80
0,0,0,1,71,3.261889677e-83
0,0,0,1,72,1.480304814e-86
0,0,0,1,73,4.984745039e-90
0,0,0,1,74,1.216090515e-93
0,0,0,1,75,2.090236656e-97
0,0,0,1,76,2.44978725e-101
0,0,1,0,0,0.6350917828
0,0,1,0,1,0.5436834962
0,0,1,0,2,0.4498656632
0,0,1,0,3,0.3572123811
0,0,1,0,4,0.2705069192
0,0,1,0,5,0.1946096791
0,0,1,0,6,0.1329393033
0,0,1,0,7,0.08657665856
0,0,1,0,8,0.05407941592
0,0,1,0,9,0.03268409379
0,0,1,0,10,0.01910724289
0,0,1,0,11,0.0106765724
0,0,1,0,12,0.00569667469
0,0,1,0,13,0.002913779566
0,0,1,0,14,0.001441024705
0,0,1,0,15,0.0006895474642
0,0,1,0,16,0.000318614739
0,0,1,0,17,0.0001417683549
0,0,1,0,18,6.058615902e-05
0,0,1,0,19,2.483001809e-05
0,0,1,0,20,9.712859352e-06
0,0,1,0,21,3.602747795e-06
0,0,1,0,22,1.262232258e-06
0,0,1,0,23,4.157110744e-07
0,0,1,0,24,1.27404236e-07
0,0,1,0,25,3.619376194e-08
0,0,1,0,26,9.653527283e-09
0,0,1,0,27,2.422344091e-09
0,0,1,0,28,5.705525949e-10
0,0,1,0,29,1.256560942e-10
0,0,1,0,30,2.570668402e-11
0,0,1,0,31,4.859283306e-12
0,0,1,0,32,8.482328859e-13
0,0,1,0,33,1.362472484e-13
0,0,1,0,34,2.005899264e-14
0,0,1,0,35,2.697528538e-15
0,0,1,0,36,3.30416379e-16
0,0,1,0,37,3.675817366e-17
0,0,1,0,38,3.70511757e-18
0,0,1,0,39,3.377932696e-19
0,0,1,0,40,2.779678387e-20
0,0,1,0,41,2.060247345e-21
0,0,1,0,42,1.372828284e-22
0,0,1,0,43,8.208095511e-24
0,0,1,0,44,4.394085431e-25
0,0,1,0,45,2.100717125e-26
0,0,1,0,46,8.946076587e-28
0,0,1,0,47,3.38284767e-29
0,0,1,0,48,1.131895973e-30
0,0,1,0,49,3.339442852e-32
0,0,1,0,50,8.657498033e-34
0,0,1,0,51,1.96586636e-35
0,0,1,0,52,3.897976943e-37
0,0,1,0,53,6.729254695e-39
0,0,1,0,54,1.008325654e-40
0,0,1,0,55,1.306922048e-42
0,0,1,0,56,1.459513678e-44
0,0,1,0,57,1.398214068e-46
0,0,1,0,58,1.143741515e-48
0,0,1,0,59,7.951071324e-51
0,0,1,0,60,4.675611857e-53
0,0,1,0,61,2.314903431e-55
0,0,1,0,62,9.602810813e-58
0,0,1,0,63,3.320181227e-60
0,0,1,0,64,9.512817901e-63
0,0,1,0,65,2.243914176e-65
0,0,1,0,66,4.325235639e-68
0,0,1,0,67,6.754250899e-71
0,0,1,0,68,8.460293491e-74
0,0,1,0,69,8.40346175e-77
0,0,1,0,70,6.532471476e-80
0,0,1,0,71,3.914267612e-83
0,0,1,0,72,1.776365777e-86
0,0,1,0,73,5.981694047e-90
0,0,1,0,74,1.459308618e-93
0,0,1,0,75,2.508283987e-97
0,0,1,0,76,2.9397447e-101
0,0,1,0,77,2.260577868e-105
0,0,1,0,78,1.089497162e-109
0,0,1,1,0,0.3886761079
0,0,1,1,1,0.3135137915
0,0,1,1,2,0.2438588089
0,0,1,1,3,0.1820916348
0,0,1,1,4,0.1301494322
0,0,1,1,5,0.08894929049
0,0,1,1,6,0.05820194274
0,0,1,1,7,0.03661991005
0,0,1,1,8,0.02223501588
0,0,1,1,9,0.01305288039
0,0,1,1,10,0.007388964096
0,0,1,1,11,0.004007054815
0,0,1,1,12,0.002084243042
0,0,1,1,13,0.001044236487
0,0,1,1,14,0.0005062318662
0,0,1,1,15,0.000237345127
0,0,1,1,16,0.0001073868602
0,0,1,1,17,4.678423734e-05
0,0,1,1,18,1.958491663e-05
0,0,1,1,19,7.864350927e-06
0,0,1,1,20,3.012076724e-06
0,0,1,1,21,1.095113852e-06
0,0,1,1,22,3.763611123e-07
0,0,1,1,23,1.214340363e-07
0,0,1,1,24,3.648591957e-08
0,0,1,1,25,1.020430536e-08
0,0,1,1,26,2.682978394e-09
0,0,1,1,27,6.638795812e-10
0,0,1,1,28,1.542023506e-10
0,0,1,1,29,3.347966576e-11
0,0,1,1,30,6.752799581e-12
0,0,1,1,31,1.259636551e-12
0,0,1,1,32,2.170764081e-13
0,0,1,1,33,3.443822707e-14
0,0,1,1,34,5.010454919e-15
0,0,1,1,35,6.66299426e-16
0,0,1,1,36,8.078318539e-17
0,0,1,1,37,8.926741883e-18
0,0,1,1,38,8.942587189e-19
0,0,1,1,39,8.126887701e-20
0,0,1,1,40,6.669139204e-21
0,0,1,1,41,4.930877459e-22
0,0,1,1,42,3.278417692e-23
0,0,1,1,43,1.956293907e-24
0,0,1,1,44,1.045422419e-25
0,0,1,1,45,4.990022174e-27
0,0,1,1,46,2.12201687e-28
0,0,1,1,47,8.013880663e-30
0,0,1,1,48,2.678360126e-31
0,0,1,1,49,7.893905715e-33
0,0,1,1,50,2.044632058e-34
0,0,1,1,51,4.639026985e-36
0,0,1,1,52,9.191858776e-38
0,0,1,1,53,1.585838093e-39
0,0,1,1,54,2.374941252e-41
0,0,1,1,55,3.076737636e-43
0,0,1,1,56,3.434496223e-45
0,0,1,1,57,3.2890119e-47
0,0,1,1,58,2.689535147e-49
0,0,1,1,59,1.869180459e-51
0,0,1,1,60,1.09889711e-53
0,0,1,1,61,5.439504155e-56
0,0,1,1,62,2.256034406e-58
0,0,1,1,63,7.79904558e-61
0,0,1,1,64,2.234246633e-63
0,0,1,1,65,5.269617152e-66
0,0,1,1,66,1.015642774e-68
0,0,1,1,67,1.585890885e-71
0,1,0,0,0,0.7500859199
0,1,0,0,1,0.6520684342
0,1,0,0,2,0.5455583055
0,1,0,0,3,0.4368080015
0,1,0,0,4,0.332812668
0,1,0,0,5,0.2404813343
0,1,0,0,6,0.1647709694
0,1,0,0,7,0.1075360571
0,1,0,0,8,0.06727672282
0,1,0,0,9,0.04070894144
0,1,0,0,10,0.0238204613
0,1,0,0,11,0.01331918126
0,1,0,0,12,0.007110280047
0,1,0,0,13,0.003638240655
0,1,0,0,14,0.001799862345
0,1,0,0,15,0.0008614599334
0,1,0,0,16,0.0003981212353
0,1,0,0,17,0.0001771682293
0,1,0,0,18,7.572134506e-05
0,1,0,0,19,3.103465175e-05
0,1,0,0,20,1.214039313e-05
0,1,0,0,21,4.503283748e-06
0,1,0,0,22,1.57775925e-06
0,1,0,0,23,5.196329392e-07
0,1,0,0,24,1.592542598e-07
0,1,0,0,25,4.524203549e-08
0,1,0,0,26,1.206688444e-08
0,1,0,0,27,3.027926787e-09
0,1,0,0,28,7.131903352e-10
0,1,0,0,29,1.570700722e-10
0,1,0,0,30,3.213335043e-11
0,1,0,0,31,6.074103712e-12
0,1,0,0,32,1.060291073e-12
0,1,0,0,33,1.70309058e-13
0,1,0,0,34,2.507374063e-14
0,1,0,0,35,3.371910662e-15
0,1,0,0,36,4.130204732e-16
0,1,0,0,37,4.594771705e-17
0,1,0,0,38,4.631396962e-18
0,1,0,0,39,4.222415869e-19
0,1,0,0,40,3.474597983e-20
0,1,0,0,41,2.575309181e-21
0,1,0,0,42,1.716035354e-22
0,1,0,0,43,1.026011939e-23
0,1,0,0,44,5.492606789e-25
0,1,0,0,45,2.625896406e-26
0,1,0,0,46,1.118259573e-27
0,1,0,0,47,4.228559587e-29
0,1,0,0,48,1.414869966e-30
0,1,0,0,49,4.174303566e-32
0,1,0,0,50,1.082187254e-33
0,1,0,0,51,2.45733295e-35
0,1,0,0,52,4.872471179e-37
0,1,0,0,53,8.411568368e-39
0,1,0,0,54,1.260407067e-40
0,1,0,0,55,1.63365256e-42
0,1,0,0,56,1.824392097e-44
0,1,0,0,57,1.747767585e-46
0,1,0,0,58,1.429676894e-48
0,1,0,0,59,9.938839155e-51
0,1,0,0,60,5.844514821e-53
0,1,0,0,61,2.893629289e-55
0,1,0,0,62,1.200351352e-57
0,1,0,0,63,4.150226534e-60
0,1,0,0,64,1.189102238e-62
0,1,0,0,65,2.80489272e-65
0,1,0,0,66,5.406544549e-68
0,1,0,0,67,8.442813624e-71
0,1,0,0,68,1.057536686e-73
0,1,0,0,69,1.050432719e-76
0,1,0,0,70,8.165589345e-80
0,1,0,0,71,4.892834515e-83
0,1,0,0,72,2.220457222e-86
0,1,0,0,73,7.477117559e-90
0,1,0,0,74,1.824135772e-93
0,1,0,0,75,3.135354983e-97
0,1,0,0,76,3.674680875e-101
0,1,0,0,77,2.825722335e-105
0,1,0,0,78,1.361871453e-109
0,1,0,0,79,3.892845629e-114
0,1,0,0,80,6.166251937e-119
0,1,0,1,0,0.4463713749
0,1,0,1,1,0.3634755798
0,1,0,1,2,0.2851033885
0,1,0,1,3,0.2143435484
0,1,0,1,4,0.1541456233
0,1,0,1,5,0.1059768355
0,1,0,1,6,0.06962479147
0,1,0,1,7,0.04390810883
0,1,0,1,8,0.02670229857
0,1,0,1,9,0.01569645948
0,1,0,1,10,0.008895639153
0,1,0,1,11,0.004828557024
0,1,0,1,12,0.002513732375
0,1,0,1,13,0.001260890087
0,1,0,1,14,0.0006124620304
0,1,0,1,15,0.000287911604
0,1,0,1,16,0.0001306220464
0,1,0,1,17,5.704951821e-05
0,1,0,1,18,2.392949689e-05
0,1,0,1,19,9.614808872e-06
0,1,0,1,20,3.683843984e-06
0,1,0,1,21,1.33982399e-06
0,1,0,1,22,4.606187451e-07
0,1,0,1,23,1.486641018e-07
0,1,0,1,24,4.467793314e-08
0,1,0,1,25,1.249776574e-08
0,1,0,1,26,3.286524934e-09
0,1,0,1,27,8.133416517e-10
0,1,0,1,28,1.889439815e-10
0,1,0,1,29,4.102756522e-11
0,1,0,1,30,8.276069015e-12
0,1,0,1,31,1.543919621e-12
0,1,0,1,32,2.660884729e-13
0,1,0,1,33,4.223123125e-14
0,1,0,1,34,6.161638813e-15
0,1,0,1,35,8.222733675e-16
0,1,0,1,36,9.999935338e-17
0,1,0,1,37,1.105105431e-17
0,1,0,1,38,1.10713257e-18
0,1,0,1,39,1.006221443e-19
0,1,0,1,40,8.257887314e-21
0,1,0,1,41,6.105905331e-22
0,1,0,1,42,4.059887605e-23
0,1,0,1,43,2.422731073e-24
0,1,0,1,44,1.294738672e-25
0,1,0,1,45,6.180306443e-27
0,1,0,1,46,2.628281408e-28
0,1,0,1,47,9.926127288e-30
0,1,0,1,48,3.317557385e-31
0,1,0,1,49,9.778057424e-33
0,1,0,1,50,2.532711722e-34
0,1,0,1,51,5.746538347e-36
0,1,0,1,52,1.138650769e-37
0,1,0,1,53,1.964504008e-39
0,1,0,1,54,2.942070028e-41
0,1,0,1,55,3.811500163e-43
0,1,0,1,56,4.254741973e-45
0,1,0,1,57,4.074551023e-47
0,1,0,1,58,3.331924485e-49
0,1,0,1,59,2.315646685e-51
0,1,0,1,60,1.361384528e-53
0,1,0,1,61,6.738844441e-56
0,1,0,1,62,2.794948728e-58
0,1,0,1,63,9.66209502e-61
0,1,0,1,64,2.767976666e-63
0,1,0,1,65,6.528473186e-66
0,1,0,1,66,1.2582722e-68
0,1,0,1,67,1.964752335e-71
0,1,0,1,68,2.460862665e-74
0,1,0,1,69,2.444197614e-77
0,1,1,0,0,0.5032045799
0,1,1,0,1,0.4129129055
0,1,1,0,2,0.3257652957
0,1,1,0,3,0.2461913444
0,1,1,0,4,0.1776649556
0,1,1,0,5,0.122384732
0,1,1,0,6,0.08057596705
0,1,1,0,7,0.05096169109
0,1,1,0,8,0.03108968343
0,1,1,0,9,0.01832362371
0,1,1,0,10,0.01039685282
0,1,1,0,11,0.005647019539
0,1,1,0,12,0.002941365825
0,1,1,0,13,0.001476076967
0,1,1,0,14,0.0007173071457
0,1,1,0,15,0.0003373440512
0,1,1,0,16,0.0001531108048
0,1,1,0,17,6.689680545e-05
0,1,1,0,18,2.808775613e-05
0,1,1,0,19,1.13156219e-05
0,1,1,0,20,4.34717464e-06
0,1,1,0,21,1.583315027e-06
0,1,1,0,22,5.445118185e-07
0,1,1,0,23,1.757926427e-07
0,1,1,0,24,5.28433685e-08
0,1,1,0,25,1.47846787e-08
0,1,1,0,26,3.888557504e-09
0,1,1,0,27,9.624764604e-10
0,1,1,0,28,2.236198708e-10
0,1,1,0,29,4.856324603e-11
0,1,1,0,30,9.79723967e-12
0,1,1,0,31,1.827870697e-12
0,1,1,0,32,3.150523578e-13
0,1,1,0,33,5.000615387e-14
0,1,1,0,34,7.29673306e-15
0,1,1,0,35,9.738470908e-16
0,1,1,0,36,1.184430407e-16
0,1,1,0,37,1.312886361e-17
0,1,1,0,38,1.319085593e-18
0,1,1,0,39,1.199129053e-19
0,1,1,0,40,9.842039174e-21
0,1,1,0,41,7.277892532e-22
0,1,1,0,42,4.839551385e-23
0,1,1,0,43,2.888207103e-24
0,1,1,0,44,1.543597909e-25
0,1,1,0,45,7.36865404e-27
0,1,1,0,46,3.133816891e-28
0,1,1,0,47,1.183594438e-29
0,1,1,0,48,3.956040472e-31
0,1,1,0,49,1.166036371e-32
0,1,1,0,50,3.020373567e-34
0,1,1,0,51,6.853223398e-36
0,1,1,0,52,1.357973339e-37
0,1,1,0,53,2.342957102e-39
0,1,1,0,54,3.508923459e-41
0,1,1,0,55,4.545955687e-43
0,1,1,0,56,5.074694028e-45
0,1,1,0,57,4.8598502e-47
0,1,1,0,58,3.974147198e-49
0,1,1,0,59,2.762015018e-51
0,1,1,0,60,1.623823519e-53
0,1,1,0,61,8.037983974e-56
0,1,1,0,62,3.33379368e-58
0,1,1,0,63,1.152494581e-60
0,1,1,0,64,3.301659862e-63
0,1,1,0,65,7.78723897e-66
0,1,1,0,66,1.500887537e-68
0,1,1,0,67,2.343596142e-71
0,1,1,0,68,2.935374531e-74
0,1,1,0,69,2.915502682e-77
0,1,1,0,70,2.266281632e-80
0,1,1,0,71,1.357911567e-83
0,1,1,1,0,0.3279162927
0,1,1,1,1,0.2566019224
0,1,1,1,2,0.1932970097
0,1,1,1,3,0.139793114
0,1,1,1,4,0.09693928438
0,1,1,1,5,0.06448678105
0,1,1,1,6,0.04123025893
0,1,1,1,7,0.02540841838
0,1,1,1,8,0.01512646744
0,1,1,1,9,0.008698254935
0,1,1,1,10,0.004815910295
0,1,1,1,11,0.002560296764
0,1,1,1,12,0.001309540496
0,1,1,1,13,0.0006468674631
0,1,1,1,14,0.0003094095804
0,1,1,1,15,0.000143140722
0,1,1,1,16,6.389789663e-05
0,1,1,1,17,2.746203926e-05
0,1,1,1,18,1.13384104e-05
0,1,1,1,19,4.485342736e-06
0,1,1,1,20,1.691173536e-06
0,1,1,1,21,6.054094321e-07
0,1,1,1,22,2.048169462e-07
0,1,1,1,23,6.50338146e-08
0,1,1,1,24,1.925909162e-08
0,1,1,1,25,5.329137561e-09
0,1,1,1,26,1.387709088e-09
0,1,1,1,27,3.40203116e-10
0,1,1,1,28,7.831867141e-11
0,1,1,1,29,1.685701216e-11
0,1,1,1,30,3.372595389e-12
0,1,1,1,31,6.245141847e-13
0,1,1,1,32,1.068934721e-13
0,1,1,1,33,1.685367044e-14
0,1,1,1,34,2.441769314e-15
0,1,1,1,35,3.236402023e-16
0,1,1,1,36,3.911678568e-17
0,1,1,1,37,4.306538863e-18
0,1,1,1,38,4.300140198e-19
0,1,1,1,39,3.893330948e-20
0,1,1,1,40,3.183995571e-21
0,1,1,1,41,2.346759758e-22
0,1,1,1,42,1.555876465e-23
0,1,1,1,43,9.260285688e-25
0,1,1,1,44,4.936993792e-26
0,1,1,1,45,2.35151733e-27
0,1,1,1,46,9.980521826e-29
0,1,1,1,47,3.762557289e-30
0,1,1,1,48,1.255502409e-31
0,1,1,1,49,3.695024266e-33
0,1,1,1,50,9.558326185e-35
0,1,1,1,51,2.166183185e-36
0,1,1,1,52,4.287742321e-38
0,1,1,1,53,7.390799272e-40
0,1,1,1,54,1.105955115e-41
0,1,1,1,55,1.431749705e-43
0,1,1,1,56,1.597230167e-45
0,1,1,1,57,1.528727964e-47
0,1,1,1,58,1.249487594e-49
0,1,1,1,59,8.680064046e-52
0,1,1,1,60,5.101173262e-54
1,0,0,0,0,0.8682513515
1,0,0,0,1,0.7794087366
1,0,0,0,2,0.6690393291
1,0,0,0,3,0.5456960874
1,0,0,0,4,0.4213851925
1,0,0,0,5,0.3076984793
1,0,0,0,6,0.2125999846
1,0,0,0,7,0.1396737234
1,0,0,0,8,0.08783141756
1,0,0,0,9,0.05336556713
1,0,0,0,10,0.0313305523
1,0,0,0,11,0.01756400729
1,0,0,0,12,0.009395583655
1,0,0,0,13,0.004815608555
1,0,0,0,14,0.00238573204
1,0,0,0,15,0.001143301509
1,0,0,0,16,0.0005289369324
1,0,0,0,17,0.0002355917767
1,0,0,0,18,0.0001007655422
1,0,0,0,19,4.132324996e-05
1,0,0,0,20,1.617205255e-05
1,0,0,0,21,6.000550517e-06
1,0,0,0,22,2.102770924e-06
1,0,0,0,23,6.92642591e-07
1,0,0,0,24,2.122975823e-07
1,0,0,0,25,6.031484226e-08
1,0,0,0,26,1.608779897e-08
1,0,0,0,27,4.037013134e-09
1,0,0,0,28,9.50887566e-10
1,0,0,0,29,2.094223283e-10
1,0,0,0,30,4.284392272e-11
1,0,0,0,31,8.098744249e-12
1,0,0,0,32,1.413715302e-12
1,0,0,0,33,2.270781844e-13
1,0,0,0,34,3.343160807e-14
1,0,0,0,35,4.495877463e-15
1,0,0,0,36,5.506937363e-16
1,0,0,0,37,6.126360909e-17
1,0,0,0,38,6.175195218e-18
1,0,0,0,39,5.629887476e-19
1,0,0,0,40,4.632797162e-20
1,0,0,0,41,3.433745519e-21
1,0,0,0,42,2.28804712e-22
1,0,0,0,43,1.368015913e-23
1,0,0,0,44,7.323475704e-25
1,0,0,0,45,3.501195205e-26
1,0,0,0,46,1.491012764e-27
1,0,0,0,47,5.638079448e-29
1,0,0,0,48,1.886493288e-30
1,0,0,0,49,5.565738087e-32
1,0,0,0,50,1.442916339e-33
1,0,0,0,51,3.276443933e-35
1,0,0,0,52,6.496628239e-37
1,0,0,0,53,1.121542449e-38
1,0,0,0,54,1.680542756e-40
1,0,0,0,55,2.178203413e-42
1,0,0,0,56,2.432522796e-44
1,0,0,0,57,2.33035678e-46
1,0,0,0,58,1.906235858e-48
1,0,0,0,59,1.325178554e-50
1,0,0,0,60,7.792686428e-53
1,0,0,0,61,3.858172386e-55
1,0,0,0,62,1.600468469e-57
1,0,0,0,63,5.533635378e-60
1,0,0,0,64,1.58546965e-62
1,0,0,0,65,3.73985696e-65
1,0,0,0,66,7.208726065e-68
1,0,0,0,67,1.125708483e-70
1,0,0,0,68,1.410048915e-73
1,0,0,0,69,1.400576958e-76
1,0,0,0,70,1.088745246e-79
1,0,0,0,71,6.523779353e-83
1,0,0,0,72,2.960609629e-86
1,0,0,0,73,9.969490079e-90
1,0,0,0,74,2.43218103e-93
1,0,0,0,75,4.180473311e-97
1,0,0,0,76,4.899574501e-101
1,0,0,0,77,3.76762978e-105
1,0,0,0,78,1.815828603e-109
1,0,0,0,79,5.190460839e-114
1,0,0,0,80,8.221669249e-119
1,0,0,0,81,6.623981874e-124
1,0,0,0,82,2.430264146e-129
1,0,0,1,0,0.516560012
1,0,0,1,1,0.4274669348
1,0,0,1,2,0.3400706852
1,0,0,1,3,0.2585925374
1,0,0,1,4,0.1876014916
1,0,0,1,5,0.129785706
1,0,0,1,6,0.08574399714
1,0,0,1,7,0.05438078225
1,0,0,1,8,0.03322572998
1,0,0,1,9,0.01963158415
1,0,0,1,10,0.01118735
1,0,0,1,11,0.006103590973
1,0,0,1,12,0.003190463084
1,0,0,1,13,0.001605243876
1,0,0,1,14,0.0007813626576
1,0,0,1,15,0.0003678122763
1,0,0,1,16,0.0001670774745
1,0,0,1,17,7.305204148e-05
1,0,0,1,18,3.067215243e-05
1,0,0,1,19,1.233486611e-05
1,0,0,1,20,4.729699617e-06
1,0,0,1,21,1.721448746e-06
1,0,0,1,22,5.922164064e-07
1,0,0,1,23,1.912464653e-07
1,0,0,1,24,5.750094971e-08
1,0,0,1,25,1.60904234e-08
1,0,0,1,26,4.232567376e-09
1,0,0,1,27,1.04774953e-09
1,0,0,1,28,2.434709071e-10
1,0,0,1,29,5.292741871e-11
1,0,0,1,30,1.071975356e-11
1,0,0,1,31,2.007589055e-12
1,0,0,1,32,3.473419637e-13
1,0,0,1,33,5.531985627e-14
1,0,0,1,34,8.079261464e-15
1,0,0,1,35,1.078342817e-15
1,0,0,1,36,1.311581375e-16
1,0,0,1,37,1.449613084e-17
1,0,0,1,38,1.452419285e-18
1,0,0,1,39,1.320207398e-19
1,0,0,1,40,1.083599028e-20
1,0,0,1,41,8.013003732e-22
1,0,0,1,42,5.328440098e-23
1,0,0,1,43,3.180005179e-24
1,0,0,1,44,1.699564112e-25
1,0,0,1,45,8.113250199e-27
1,0,0,1,46,3.450509257e-28
1,0,0,1,47,1.303211741e-29
1,0,0,1,48,4.355870351e-31
1,0,0,1,49,1.283891052e-32
1,0,0,1,50,3.325663739e-34
1,0,0,1,51,7.545950275e-36
1,0,0,1,52,1.495241963e-37
1,0,0,1,53,2.579797326e-39
1,0,0,1,54,3.8636344e-41
1,0,0,1,55,5.005507145e-43
